BALANCESHEETID,ORGANCODE,COMTYPECODE,TICKER,YEARREPORT,LENGTHREPORT,LENGTHSERIES,STARTDATE,ENDDATE,SOURCENAME,NOTE,PUBLICDATE,ISAUDIT,BSA53,BSA2,BSB97,BSB98,BSB99,BSB100,BSB101,BSB102,BSB103,BSB104,BSB105,BSB106,BSB107,BSB108,BSB109,BSA43,BSA44,BSA45,BSA46,BSA47,BSA29,BSA30,BSA33,BSA36,BSA40,BSB110,BSA96,BSA54,BSB111,BSB112,BSB113,BSB114,BSB115,BSB116,BSB117,BSA78,BSB118,BSA80,BSB119,BSA81,BSA83,BSB120,BSA82,BSB121,BSA85,BSA84,BSA90,BSA95,BSB157,BSB122,BSB123,BSB124,BSB125,BSB126,BSB158,BSB127,BSB128,BSB129,BSB130,BSB131,BSB132,BSB258,BSB259,BSB260,BSB261,BSB262,BSB263,BSA276,BSA277,BSA31,BSA32,BSA34,BSA35,BSA37,BSA38,BSA41,BSA42,BSB264,BSB265,BSB266,BSB267,BSB268,BSB269,BSB270,BSB271,BSB272,BSB273,BSB274,BSB275,BSA177,BSA178,BSA210,BSB179,BSB180,BSB181,BSB182,BSB183,BSB184,BSB185,BSB186,STATUS,CREATEDATE,UPDATEDATE,W_DATASOURCE_NUM_ID,W_INSERT_DT,W_INTEGRATION_ID,W_BATCH_ID
3353676,VPBFC,NH,VPBFC,2017,5,,,,,,,1,50108201000000.0,0.0,580733000000.0,2369582000000.0,0.0,0.0,0.0,0.0,43733169000000.0,44797014000000.0,-1063845000000.0,102689000000.0,0.0,102689000000.0,0.0,0.0,0.0,0.0,0.0,0.0,243155000000.0,154289000000.0,0.0,88866000000.0,0.0,3078873000000.0,50108201000000.0,41672411000000.0,0.0,8227139000000.0,4587493000000.0,92337000000.0,0.0,24843548000000.0,3921894000000.0,8435790000000.0,4474000000000.0,4474000000000.0,0.0,0.0,0.0,0.0,0.0,2015203000000.0,0.0,0.0,1946587000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11441302000000.0,2369582000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,270787000000.0,-116498000000.0,0.0,0.0,125340000000.0,-36474000000.0,0.0,0.0,1221530000000.0,989678000000.0,0.0,871369000000.0,0.0,-3704000000.0,1100000000000.0,7127139000000.0,1148168000000.0,0.0,2773726000000.0,0.0,,,0.0,11441302000000.0,0.0,0.0,11441302000000.0,0.0,0.0,0.0,0.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
3690821,VPBFC,NH,VPBFC,2019,5,,,,,,,1,70645605000000.0,0.0,445097000000.0,4444955000000.0,0.0,0.0,0.0,0.0,59252520000000.0,60593887000000.0,-1341367000000.0,1094329000000.0,0.0,1094329000000.0,0.0,0.0,0.0,0.0,0.0,0.0,415378000000.0,105289000000.0,0.0,310089000000.0,0.0,4993326000000.0,70645605000000.0,58125962000000.0,0.0,21522293000000.0,3045761000000.0,50287000000.0,0.0,30179477000000.0,3328144000000.0,12519643000000.0,7328000000000.0,7328000000000.0,0.0,0.0,0.0,0.0,0.0,3588790000000.0,0.0,0.0,1602853000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53034509000000.0,3981455000000.0,463500000000.0,0.0,,0.0,0.0,0.0,0.0,350167000000.0,-244878000000.0,0.0,0.0,436628000000.0,-126539000000.0,0.0,0.0,1977435000000.0,1539416000000.0,0.0,1481708000000.0,0.0,-5233000000.0,3654500000000.0,17867793000000.0,1421439000000.0,0.0,1906705000000.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53034509000000.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
3353682,VPBFC,NH,VPBFC,2016,6,,,,,,,1,28827300000000.0,0.0,350650000000.0,2336541000000.0,0.0,0.0,0.0,0.0,24431463000000.0,25057004000000.0,-625541000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146267000000.0,132761000000.0,0.0,13506000000.0,0.0,1562379000000.0,28827300000000.0,24981680000000.0,0.0,1591825000000.0,1650597000000.0,48402000000.0,0.0,17602037000000.0,4088819000000.0,3845620000000.0,1900000000000.0,1900000000000.0,0.0,0.0,0.0,0.0,0.0,714919000000.0,0.0,0.0,1230701000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025721000000.0,2336541000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,169277000000.0,-36516000000.0,0.0,0.0,24443000000.0,-10937000000.0,0.0,0.0,381710000000.0,585520000000.0,0.0,623577000000.0,0.0,-28428000000.0,156000000000.0,1435825000000.0,451176000000.0,0.0,3637643000000.0,0.0,,,0.0,2025721000000.0,0.0,0.0,2025721000000.0,0.0,0.0,0.0,0.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
3353687,VPBFC,NH,VPBFC,2017,6,,,,,,,1,43809222000000.0,0.0,541466000000.0,4872623000000.0,0.0,0.0,0.0,0.0,35640248000000.0,36373177000000.0,-732929000000.0,103972000000.0,0.0,103972000000.0,0.0,0.0,0.0,0.0,0.0,0.0,238124000000.0,152940000000.0,0.0,85184000000.0,0.0,2412789000000.0,43809222000000.0,39363922000000.0,0.0,3697369000000.0,5230842000000.0,67307000000.0,0.0,27425143000000.0,2943261000000.0,4445300000000.0,2790000000000.0,2790000000000.0,0.0,0.0,0.0,0.0,0.0,603399000000.0,-16389000000.0,0.0,1068290000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4555750000000.0,4872623000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,237981000000.0,-85041000000.0,0.0,0.0,109827000000.0,-24643000000.0,0.0,0.0,775482000000.0,870856000000.0,0.0,766451000000.0,0.0,0.0,113000000000.0,3584369000000.0,876815000000.0,0.0,2066446000000.0,0.0,,,0.0,4555750000000.0,0.0,0.0,4555750000000.0,0.0,0.0,0.0,0.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
3690820,VPBFC,NH,VPBFC,2020,6,,,,,,,1,69030955000000.0,0.0,423737000000.0,4764607000000.0,0.0,0.0,0.0,0.0,58745939000000.0,60205002000000.0,-1459063000000.0,973710000000.0,0.0,973710000000.0,0.0,0.0,0.0,0.0,0.0,0.0,473729000000.0,85388000000.0,0.0,388341000000.0,0.0,3649233000000.0,69030955000000.0,54584120000000.0,0.0,22664694000000.0,3516596000000.0,54354000000.0,0.0,24153612000000.0,4194864000000.0,14446835000000.0,7328000000000.0,7328000000000.0,0.0,0.0,0.0,0.0,0.0,5191643000000.0,-1583000000.0,0.0,1928775000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54618683000000.0,4764607000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,352222000000.0,-266834000000.0,0.0,0.0,547925000000.0,-159584000000.0,0.0,0.0,989832000000.0,1363491000000.0,0.0,1301875000000.0,0.0,-5965000000.0,4965525000000.0,17699169000000.0,1321529000000.0,0.0,2873335000000.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54618683000000.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
3353685,VPBFC,NH,VPBFC,2016,9,,,,,,,0,32541789000000.0,0.0,1297385000000.0,1297610000000.0,0.0,0.0,0.0,0.0,28004980000000.0,28598191000000.0,-593211000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141405000000.0,129278000000.0,0.0,12127000000.0,0.0,1800409000000.0,32541789000000.0,28063691000000.0,0.0,1663635000000.0,2007804000000.0,45850000000.0,0.0,19824129000000.0,4522273000000.0,4478098000000.0,1900000000000.0,1900000000000.0,0.0,0.0,0.0,0.0,0.0,714919000000.0,31259000000.0,0.0,1831920000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2346866000000.0,1297610000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,174746000000.0,-45468000000.0,0.0,0.0,24484000000.0,-12357000000.0,0.0,0.0,617040000000.0,655883000000.0,0.0,527486000000.0,0.0,0.0,308516000000.0,1355119000000.0,700786000000.0,0.0,3821487000000.0,0.0,,,0.0,2346866000000.0,113623000000.0,115407000000.0,2117836000000.0,0.0,0.0,0.0,0.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
3353690,VPBFC,NH,VPBFC,2017,9,,,,,,,0,46130239000000.0,0.0,648259000000.0,1885797000000.0,0.0,0.0,0.0,0.0,40392943000000.0,41204622000000.0,-811679000000.0,103349000000.0,0.0,103349000000.0,0.0,0.0,0.0,0.0,0.0,0.0,255038000000.0,167887000000.0,0.0,87151000000.0,0.0,2844853000000.0,46130239000000.0,38714150000000.0,0.0,3495202000000.0,5588247000000.0,57439000000.0,0.0,25777687000000.0,3795575000000.0,7416089000000.0,4474000000000.0,4474000000000.0,0.0,0.0,0.0,0.0,0.0,1671687000000.0,-17259000000.0,0.0,1287661000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5414695000000.0,1885797000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,268433000000.0,-100546000000.0,0.0,0.0,117497000000.0,-30346000000.0,0.0,0.0,1040260000000.0,969806000000.0,0.0,834787000000.0,0.0,0.0,486000000000.0,3009202000000.0,1020605000000.0,0.0,2774970000000.0,0.0,,,0.0,3565604000000.0,0.0,0.0,3565604000000.0,0.0,0.0,0.0,1849091000000.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
1766676,TB,NH,TB,2009,5,,2009-01-01,2009-12-30,Web DN_BCTC 2010,,2011-06-29,True,8527731861027.0,82573995174.0,62992385122.0,1053059471455.0,35939813668.0,39780882611.0,-3841068943.0,0.0,5188280323147.0,5213995810177.0,-25715487030.0,603800000000.0,600000000000.0,3800000000.0,0.0,67863900000.0,0.0,0.0,67863900000.0,0.0,462271461997.0,62904859128.0,0.0,399366602869.0,0.0,970950510464.0,8527731861027.0,6969373460991.0,0.0,2185821783739.0,3896487496581.0,47500000.0,43141156981.0,737357728080.0,106517795610.0,1558358400036.0,1502815333852.0,1500000000000.0,1018893852.0,1796440000.0,0.0,0.0,0.0,9693748953.0,0.0,0.0,45849317231.0,0.0,87784181569.0,0.0,0.0,0.0,0.0,87784181569.0,0.0,0.0,0.0,0.0,0.0,87784181569.0,0.0,1053059471455.0,,,,,,0.0,0.0,62904859128.0,,0.0,,399366602869.0,,0.0,,,,,970950510464.0,,,2185821783739.0,,,,106517795610.0,,45849317231.0,,,,,,,,,,,1.0,2015-07-18 00:00:00.000,2015-07-18 06:40:45.000,2,2022-09-16 09:50:29.967,,TOOLS_MIGRATION_20221609
1766869,TB,NH,TB,2011,1,,,,,,,0,23455256388250.0,172434110135.0,149885529732.0,5083744548265.0,43098339633.0,54304057882.0,-11205718249.0,0.0,10496212371766.0,10571604758436.0,-75392386670.0,4095395627790.0,4094395627790.0,1000000000.0,0.0,430269280000.0,100000000000.0,195245380000.0,135023900000.0,0.0,1219824788750.0,106063485564.0,0.0,1113761303186.0,0.0,1764391792179.0,23455256388250.0,20171341061650.0,677057328975.0,7497888445856.0,10130686433575.0,0.0,53913460096.0,1471902000000.0,339893393148.0,3283915326600.0,3002815333852.0,3000000000000.0,1018893852.0,1796440000.0,0.0,0.0,0.0,23813068038.0,-2048443973.0,0.0,259335368683.0,0.0,257420871685.0,4339348800.0,0.0,0.0,4339348800.0,253081522885.0,0.0,0.0,0.0,0.0,0.0,253081522885.0,0.0,5083744548265.0,0.0,0.0,,0.0,0.0,0.0,195245380000.0,106063485564.0,0.0,0.0,0.0,1113761303186.0,0.0,0.0,0.0,0.0,0.0,0.0,1764391792179.0,0.0,0.0,7497888445856.0,0.0,0.0,0.0,339893393148.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
1766860,TB,NH,TB,2011,2,,,,,,,0,25592885361553.0,185402328963.0,224911752462.0,4452386983338.0,43192285633.0,54398003882.0,-11205718249.0,0.0,11724975377907.0,11812334244568.0,-87358866661.0,4747122033493.0,4746122033493.0,1000000000.0,0.0,1137913555000.0,100000000000.0,902889655000.0,135023900000.0,0.0,1258710481993.0,113032533383.0,0.0,1145677948610.0,0.0,1818270562764.0,25592885361553.0,22447811324157.0,980470432753.0,6761665164252.0,11974389975704.0,211443176.0,55498041137.0,2068349000000.0,607227267135.0,3145074037396.0,3002815333852.0,3000000000000.0,1018893852.0,1796440000.0,0.0,0.0,0.0,53250505287.0,-27032706486.0,0.0,116040904743.0,0.0,290688891787.0,0.0,0.0,0.0,0.0,290688891787.0,0.0,0.0,0.0,0.0,0.0,290688891787.0,0.0,4452386983338.0,0.0,0.0,,0.0,0.0,0.0,902889655000.0,113032533383.0,0.0,0.0,0.0,1145677948610.0,0.0,0.0,0.0,0.0,0.0,0.0,1818270562764.0,0.0,0.0,6761665164252.0,0.0,0.0,0.0,607227267135.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
1767228,TB,NH,TB,2013,2,,,,,,,0,22139322514693.0,160815989426.0,181539305139.0,4932527785592.0,29935343575.0,50049996398.0,-20114652823.0,0.0,11755913794526.0,14924103818197.0,-3168190023671.0,21558753015.0,2021558753015.0,0.0,-2000000000000.0,226925546984.0,100000000000.0,0.0,1038453555000.0,-911528008016.0,1244776733254.0,102862496830.0,0.0,1141914236424.0,0.0,3585329263182.0,22139322514693.0,28766570895162.0,440000000000.0,3412819375384.0,24156716913824.0,0.0,5041244329.0,0.0,751993361625.0,-6627248380469.0,3002815333852.0,3000000000000.0,1018893852.0,1796440000.0,0.0,0.0,0.0,51832744641.0,-395545874.0,0.0,-9681500913088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4932527785592.0,0.0,0.0,,0.0,0.0,0.0,0.0,102862496830.0,0.0,0.0,0.0,1141914236424.0,0.0,0.0,0.0,0.0,0.0,0.0,3585329263182.0,0.0,0.0,3412819375384.0,0.0,0.0,0.0,751993361625.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
1767058,TB,NH,TB,2004,5,,,,,,,0,145846543825.0,3339028285.0,6343468140.0,3208015320.0,0.0,0.0,0.0,0.0,128492672380.0,128857001100.0,-364328720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3799062918.0,3799062918.0,0.0,0.0,0.0,664296782.0,145846543825.0,129557949762.0,20806500000.0,14622160900.0,89932993048.0,0.0,0.0,0.0,4196295814.0,16288594063.0,13421987699.0,13100000000.0,321987699.0,0.0,0.0,0.0,0.0,686331596.0,0.0,0.0,2180274768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3208015320.0,0.0,0.0,,0.0,0.0,0.0,0.0,3799062918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664296782.0,0.0,0.0,14622160900.0,0.0,0.0,0.0,4196295814.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
1767057,TB,NH,TB,2005,5,,,,,,,1,243127795730.0,4607202700.0,10307811135.0,30723232154.0,0.0,0.0,0.0,0.0,187738925529.0,188104534300.0,-365608771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7736020325.0,2553838662.0,0.0,5182181663.0,0.0,2014603887.0,243127795730.0,151919293673.0,13000000000.0,609692100.0,127886392204.0,0.0,0.0,0.0,10423209369.0,91208502057.0,70482048902.0,70000000000.0,482048902.0,0.0,0.0,0.0,0.0,16173391687.0,0.0,0.0,4553061468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30723232154.0,0.0,0.0,,0.0,0.0,0.0,0.0,2553838662.0,0.0,0.0,0.0,5182181663.0,0.0,0.0,0.0,0.0,0.0,0.0,2014603887.0,0.0,0.0,609692100.0,0.0,0.0,0.0,10423209369.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
1767053,TB,NH,TB,2006,5,,,,,,,0,435890204000.0,7680779000.0,3904857000.0,74688169000.0,0.0,0.0,0.0,0.0,305864314000.0,306361522000.0,-497208000.0,0.0,0.0,0.0,0.0,6766168000.0,0.0,0.0,6766168000.0,0.0,10692990000.0,10692990000.0,0.0,0.0,0.0,26292927000.0,435890204000.0,224057014000.0,0.0,29542930000.0,168801873000.0,0.0,25423957000.0,0.0,288254000.0,211833190000.0,203967276000.0,203400000000.0,567276000.0,0.0,0.0,0.0,0.0,1365053000.0,0.0,0.0,6500861000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74688169000.0,0.0,0.0,,0.0,0.0,0.0,0.0,10692990000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26292927000.0,0.0,0.0,29542930000.0,0.0,0.0,0.0,288254000.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
1767184,TB,NH,TB,2007,5,,,,,,,1,1142612808000.0,18019080000.0,33680008000.0,99541363000.0,0.0,0.0,0.0,0.0,830691460000.0,831213981000.0,-522521000.0,6766167000.0,6766167000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124915526000.0,16110554000.0,0.0,108804972000.0,0.0,28999204000.0,1142612808000.0,564803799000.0,0.0,182036476000.0,311187256000.0,0.0,53693957000.0,0.0,17886110000.0,577809009000.0,552263676000.0,504077000000.0,567276000.0,47619400000.0,0.0,0.0,0.0,2370401000.0,0.0,0.0,23174932000.0,0.0,250000000.0,0.0,0.0,0.0,0.0,250000000.0,0.0,0.0,0.0,0.0,0.0,250000000.0,0.0,99541363000.0,0.0,0.0,,0.0,0.0,0.0,0.0,16110554000.0,0.0,0.0,0.0,108804972000.0,0.0,0.0,0.0,0.0,0.0,0.0,28999204000.0,0.0,0.0,182036476000.0,0.0,0.0,0.0,17886110000.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
1766941,TB,NH,TB,2008,5,,,,,,,1,2990399436000.0,41724685000.0,590982936000.0,339909357000.0,0.0,0.0,0.0,0.0,1622172946000.0,1624279861000.0,-2106915000.0,3513183000.0,0.0,3513183000.0,0.0,0.0,0.0,0.0,0.0,0.0,151672947000.0,43880741000.0,0.0,107792206000.0,0.0,240423382000.0,2990399436000.0,2408018577000.0,0.0,320687790000.0,2015543686000.0,0.0,39045157000.0,0.0,32741944000.0,582380859000.0,552715294000.0,504077000000.0,1018894000.0,47619400000.0,0.0,0.0,0.0,6367667000.0,0.0,0.0,23297898000.0,0.0,302522301000.0,0.0,0.0,0.0,0.0,302522301000.0,0.0,0.0,0.0,0.0,0.0,302522301000.0,0.0,339909357000.0,0.0,0.0,,0.0,0.0,0.0,0.0,43880741000.0,0.0,0.0,0.0,107792206000.0,0.0,0.0,0.0,0.0,0.0,0.0,240423382000.0,0.0,0.0,320687790000.0,0.0,0.0,0.0,32741944000.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
1766676,TB,NH,TB,2009,5,,,,,,,1,8527731861027.0,82573995174.0,62992385122.0,1053059471455.0,35939813668.0,39780882611.0,-3841068943.0,0.0,5188280323147.0,5213995810177.0,-25715487030.0,603800000000.0,600000000000.0,3800000000.0,0.0,67863900000.0,0.0,0.0,67863900000.0,0.0,462271461997.0,62904859128.0,0.0,399366602869.0,0.0,970950510464.0,8527731861027.0,6969373460991.0,0.0,2185821783739.0,3896487496581.0,47500000.0,43141156981.0,737357728080.0,106517795610.0,1558358400036.0,1502815333852.0,1500000000000.0,1018893852.0,1796440000.0,0.0,0.0,0.0,9693748953.0,0.0,0.0,45849317231.0,0.0,87784181569.0,0.0,0.0,0.0,0.0,87784181569.0,0.0,0.0,0.0,0.0,0.0,87784181569.0,0.0,1053059471455.0,0.0,0.0,,0.0,0.0,0.0,0.0,62904859128.0,0.0,0.0,0.0,399366602869.0,0.0,0.0,0.0,0.0,0.0,0.0,970950510464.0,0.0,0.0,2185821783739.0,0.0,0.0,0.0,106517795610.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
1767069,TB,NH,TB,2010,5,,,,,,,1,19761557026191.0,131044899807.0,465753696932.0,3078893504439.0,33105910121.0,44311628370.0,-11205718249.0,0.0,9976317421077.0,10051709807747.0,-75392386670.0,3079104905055.0,3078104905055.0,1000000000.0,0.0,330269280000.0,0.0,195245380000.0,135023900000.0,0.0,1214909607180.0,105985805436.0,0.0,1108923801744.0,0.0,1452157801580.0,19761557026191.0,16506132860807.0,785784666160.0,5155589570204.0,8948429387116.0,0.0,55494227433.0,1305725641250.0,255109368644.0,3255424165384.0,3002815333852.0,3000000000000.0,1018893852.0,1796440000.0,0.0,0.0,0.0,16570108978.0,0.0,0.0,236038722554.0,0.0,177288191366.0,0.0,0.0,0.0,0.0,177288191366.0,0.0,93262393706.0,50816984643.0,16736916000.0,0.0,16471897017.0,0.0,3078893504439.0,0.0,0.0,,0.0,0.0,0.0,195245380000.0,105985805436.0,0.0,0.0,0.0,1108923801744.0,0.0,0.0,0.0,0.0,0.0,0.0,1452157801580.0,0.0,0.0,5155589570204.0,0.0,0.0,0.0,255109368644.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
1767068,TB,NH,TB,2011,5,,,,,,,1,27129520770293.0,246185363046.0,78186703936.0,4513334119163.0,29348451200.0,54397996398.0,-25049545198.0,0.0,11810196985754.0,11930583694214.0,-120386708460.0,4545357793703.0,4545357793703.0,0.0,0.0,1038453555000.0,0.0,902889655000.0,135563900000.0,0.0,1406678802387.0,261946572730.0,0.0,1144732229657.0,0.0,3461778996104.0,27129520770293.0,23910536113454.0,822697288569.0,8220978101825.0,11172976382201.0,866790000.0,88592448587.0,2680413000000.0,924012102272.0,3218984656839.0,3002815333852.0,3000000000000.0,1018893852.0,1796440000.0,0.0,0.0,0.0,52169451132.0,0.0,0.0,163999871855.0,0.0,279852097922.0,0.0,0.0,0.0,0.0,279852097922.0,0.0,106946058810.0,46737814952.0,353771543.0,0.0,125814452617.0,1796818299038.0,4513334119163.0,0.0,0.0,,0.0,0.0,0.0,902889655000.0,261946572730.0,0.0,0.0,0.0,1144732229657.0,0.0,0.0,0.0,0.0,0.0,0.0,3461778996104.0,0.0,0.0,8220978101825.0,0.0,0.0,0.0,924012102272.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
1767235,TB,NH,TB,2012,5,,,,,,,0,15553352076235.0,205073774256.0,153767964827.0,941575925502.0,29935343575.0,50049996398.0,-20114652823.0,0.0,10147525397049.0,13315715420720.0,-3168190023671.0,21569041617.0,2021569041617.0,0.0,-2000000000000.0,226925546984.0,100000000000.0,0.0,1038453555000.0,-911528008016.0,1263174807530.0,120093052374.0,0.0,1143081755156.0,0.0,2563804274895.0,15553352076235.0,21172973688294.0,440000000000.0,4274870323467.0,15876653281108.0,0.0,53506164902.0,0.0,527943918817.0,-5619621612059.0,3002815333852.0,3000000000000.0,1018893852.0,1796440000.0,0.0,0.0,0.0,51832744641.0,0.0,0.0,-8674269690552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941575925502.0,0.0,0.0,,0.0,0.0,0.0,0.0,120093052374.0,0.0,0.0,0.0,1143081755156.0,0.0,0.0,0.0,0.0,0.0,0.0,2563804274895.0,0.0,0.0,4274870323467.0,0.0,0.0,0.0,527943918817.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
1766860,TB,NH,TB,2011,2,,2011-04-01,2011-06-30,OTC_BCTC Q2/2011,,2011-09-21,False,25592885361553.0,185402328963.0,224911752462.0,4452386983338.0,43192285633.0,54398003882.0,-11205718249.0,0.0,11724975377907.0,11812334244568.0,-87358866661.0,4747122033493.0,4746122033493.0,1000000000.0,0.0,1137913555000.0,100000000000.0,902889655000.0,135023900000.0,0.0,1258710481993.0,113032533383.0,0.0,1145677948610.0,0.0,1818270562764.0,25592885361553.0,22447811324157.0,980470432753.0,6761665164252.0,11974389975704.0,211443176.0,55498041137.0,2068349000000.0,607227267135.0,3145074037396.0,3002815333852.0,3000000000000.0,1018893852.0,1796440000.0,0.0,0.0,0.0,53250505287.0,-27032706486.0,0.0,116040904743.0,0.0,290688891787.0,0.0,0.0,0.0,0.0,290688891787.0,0.0,0.0,0.0,0.0,0.0,290688891787.0,0.0,4452386983338.0,,,,,,0.0,902889655000.0,113032533383.0,,0.0,,1145677948610.0,,0.0,,,,,1818270562764.0,,,6761665164252.0,,,,607227267135.0,,116040904743.0,,,,,,,,,,,1.0,2015-07-18 00:00:00.000,2015-07-18 06:40:47.000,2,2022-09-16 09:50:29.967,,TOOLS_MIGRATION_20221609
1766869,TB,NH,TB,2011,1,,2011-01-01,2011-03-31,OTC_BCTC Q1/2011,,2011-09-22,False,23455256388250.0,172434110135.0,149885529732.0,5083744548265.0,43098339633.0,54304057882.0,-11205718249.0,0.0,10496212371766.0,10571604758436.0,-75392386670.0,4095395627790.0,4094395627790.0,1000000000.0,0.0,430269280000.0,100000000000.0,195245380000.0,135023900000.0,0.0,1219824788750.0,106063485564.0,0.0,1113761303186.0,0.0,1764391792179.0,23455256388250.0,20171341061650.0,677057328975.0,7497888445856.0,10130686433575.0,0.0,53913460096.0,1471902000000.0,339893393148.0,3283915326600.0,3002815333852.0,3000000000000.0,1018893852.0,1796440000.0,0.0,0.0,0.0,23813068038.0,-2048443973.0,0.0,259335368683.0,0.0,257420871685.0,4339348800.0,0.0,0.0,4339348800.0,253081522885.0,0.0,0.0,0.0,0.0,0.0,253081522885.0,0.0,5083744548265.0,,,,,,0.0,195245380000.0,106063485564.0,,0.0,,1113761303186.0,,0.0,,,,,1764391792179.0,,,7497888445856.0,,,,339893393148.0,,259335368683.0,,,,,,,,,,,1.0,2015-07-18 00:00:00.000,2015-07-18 06:40:46.000,2,2022-09-16 09:50:29.967,,TOOLS_MIGRATION_20221609
