TICKER,TRADE_DATE,Type,PE_RATIO,PX_TO_BOOK_RATIO
SOCB,2019-12-04,SOCB,15.5983,2.4
SOCB,2019-12-05,SOCB,15.6167,2.3791
SOCB,2019-12-06,SOCB,15.6351,2.3583
SOCB,2019-12-09,SOCB,15.6904,2.3791
SOCB,2019-12-10,SOCB,15.7272,2.3732
SOCB,2019-12-11,SOCB,15.8193,2.3851
SOCB,2019-12-12,SOCB,16.114,2.4386
SOCB,2019-12-13,SOCB,16.2797,2.4921
SOCB,2019-12-16,SOCB,15.8377,2.4921
SOCB,2019-12-17,SOCB,15.7088,2.4654
SOCB,2019-12-18,SOCB,15.9666,2.4981
SOCB,2019-12-19,SOCB,16.206,2.51
SOCB,2019-12-20,SOCB,16.2613,2.5427
SOCB,2019-12-23,SOCB,16.7401,2.6617
SOCB,2019-12-24,SOCB,16.5744,2.6706
SOCB,2019-12-25,SOCB,16.5559,2.6884
SOCB,2019-12-26,SOCB,16.4639,2.6289
SOCB,2019-12-27,SOCB,16.6664,2.7479
SOCB,2019-12-30,SOCB,16.908,2.742
SOCB,2019-12-31,SOCB,17.6,2.438
SOCB,2020-01-02,SOCB,17.7171,2.4776
SOCB,2020-01-03,SOCB,17.5415,2.467
SOCB,2020-01-06,SOCB,17.0732,2.4195
SOCB,2020-01-07,SOCB,17.1318,2.467
SOCB,2020-01-08,SOCB,16.9757,2.4881
SOCB,2020-01-09,SOCB,17.3074,2.6229
SOCB,2020-01-10,SOCB,17.4635,2.71
SOCB,2020-01-13,SOCB,17.444,2.6466
SOCB,2020-01-14,SOCB,17.444,2.6466
SOCB,2020-01-15,SOCB,17.4244,2.6942
SOCB,2020-01-16,SOCB,17.4635,2.8526
SOCB,2020-01-17,SOCB,18.4391,2.8262
SOCB,2020-01-20,SOCB,18.3415,2.8157
SOCB,2020-01-21,SOCB,18.3415,2.8526
SOCB,2020-01-22,SOCB,18.2244,2.9319
SOCB,2020-01-30,SOCB,17.3464,2.784
SOCB,2020-01-31,SOCB,17.3074,2.7206
SOCB,2020-02-03,SOCB,17.3074,2.8262
SOCB,2020-02-04,SOCB,17.522,2.8738
SOCB,2020-02-05,SOCB,17.3464,2.8262
SOCB,2020-02-06,SOCB,17.444,2.8104
SOCB,2020-02-07,SOCB,17.561,2.7311
SOCB,2020-02-10,SOCB,17.3464,2.5938
SOCB,2020-02-11,SOCB,17.4049,2.6836
SOCB,2020-02-12,SOCB,17.444,2.6836
SOCB,2020-02-13,SOCB,17.4244,2.6625
SOCB,2020-02-14,SOCB,17.4244,2.6413
SOCB,2020-02-17,SOCB,17.444,2.7206
SOCB,2020-02-18,SOCB,17.444,2.747
SOCB,2020-02-19,SOCB,17.4635,2.71
SOCB,2020-02-20,SOCB,17.4635,2.71
SOCB,2020-02-21,SOCB,17.3659,2.6149
SOCB,2020-02-24,SOCB,17.0147,2.4459
SOCB,2020-02-25,SOCB,16.8196,2.5779
SOCB,2020-02-26,SOCB,16.5854,2.4829
SOCB,2020-02-27,SOCB,16.3903,2.4881
SOCB,2020-02-28,SOCB,16.0781,2.4036
SOCB,2020-03-02,SOCB,15.961,2.3851
SOCB,2020-03-03,SOCB,16.0391,2.4776
SOCB,2020-03-04,SOCB,15.9415,2.438
SOCB,2020-03-05,SOCB,16.2147,2.4644
SOCB,2020-03-06,SOCB,16.4879,2.4749
SOCB,2020-03-09,SOCB,15.3366,2.3032
SOCB,2020-03-10,SOCB,15.5903,2.2399
SOCB,2020-03-11,SOCB,15.0244,2.084
SOCB,2020-03-12,SOCB,13.9903,1.9387
SOCB,2020-03-13,SOCB,13.8537,1.8489
SOCB,2020-03-16,SOCB,13.0927,1.7327
SOCB,2020-03-17,SOCB,13.1708,1.7855
SOCB,2020-03-18,SOCB,13.522,1.8252
SOCB,2020-03-19,SOCB,12.8781,1.7644
SOCB,2020-03-20,SOCB,12.0,1.7486
SOCB,2020-03-23,SOCB,11.161,1.6271
SOCB,2020-03-24,SOCB,11.3171,1.6693
SOCB,2020-03-25,SOCB,12.0976,1.7538
SOCB,2020-03-26,SOCB,12.3317,1.7591
