TICKER,Type,Date_Quarter,TOI,Net Interest Income,Fees Income,OPEX,Provision expense,PBT,Loan,NIM,Core TOI,Core PBT,Non-recurring income,Core TOI_T12M,PBT_T12M,OPEX_T12M,Provision expense_T12M,Non-recurring income_T12M,Net Interest Income_T12M,Fees Income_T12M,Loan_T12M,NIM_T12M,Core_TOI_Change,PBT_Change,OPEX_Change,Provision_Change,Non_Recurring_Change,NII_Change,Fee_Change,Loan_Growth_%,Small_PBT_Flag,PBT_Growth_%_T12M,Top_Line_Impact_T12M,Cost_Cutting_Impact_T12M,Non_Recurring_Impact_T12M,NII_Impact_T12M,Fee_Impact_T12M,OPEX_Impact_T12M,Provision_Impact_T12M,Loan_Impact_T12M,NIM_Impact_T12M,Total_Impact_T12M,Top_Line_Impact,Cost_Cutting_Impact,Non_Recurring_Impact,Total_Impact,NII_Impact,Fee_Impact,OPEX_Impact,Provision_Impact,Loan_Impact,NIM_Impact,PBT_Growth_%,Core TOI_QoQ,PBT_QoQ,OPEX_QoQ,Provision expense_QoQ,Non-recurring income_QoQ,Net Interest Income_QoQ,Fees Income_QoQ,Loan_QoQ,NIM_QoQ,PBT_Change_QoQ,Loan_Growth_%_QoQ,PBT_Growth_%_QoQ,Top_Line_Impact_QoQ,Cost_Cutting_Impact_QoQ,Non_Recurring_Impact_QoQ,NII_Impact_QoQ,Fee_Impact_QoQ,OPEX_Impact_QoQ,Provision_Impact_QoQ,Loan_Impact_QoQ,NIM_Impact_QoQ,Total_Impact_QoQ,Core TOI_YoY,PBT_YoY,OPEX_YoY,Provision expense_YoY,Non-recurring income_YoY,Net Interest Income_YoY,Fees Income_YoY,Loan_YoY,NIM_YoY,PBT_Change_YoY,Loan_Growth_%_YoY,PBT_Growth_%_YoY,Top_Line_Impact_YoY,Cost_Cutting_Impact_YoY,Non_Recurring_Impact_YoY,NII_Impact_YoY,Fee_Impact_YoY,OPEX_Impact_YoY,Provision_Impact_YoY,Loan_Impact_YoY,NIM_Impact_YoY,Total_Impact_YoY,Impacts_Capped
NVB,Private_3,2018-Q2,358869000000.0,262321000000.0,7813000000.0,-265785000000.0,-90909000000.0,2175000000.0,35310769000000.0,0.0057038907621454,270134000000.0,-86560000000.0,88735000000.0,,,,,,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,False
NVB,Private_3,2019-Q1,191995000000.0,173861000000.0,3350000000.0,-178681000000.0,0.0,13314000000.0,34783075000000.0,0.0118309822303306,177211000000.0,-1470000000.0,14784000000.0,,,,,,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,,,,,,,,,0.0,270134000000.0,2175000000.0,-265785000000.0,-90909000000.0,88735000000.0,262321000000.0,7813000000.0,35310769000000.0,0.0057038907621454,11139000000.0,-1.5056785871238563,512.1379310344827,-4272.3,8184.5,-3400.1,-4066.9,-205.4,4004.9,4179.6,-0.8,-4066.1,512.1,,,,,,,,,,,,0.0,,,,,,,,,,,False
NVB,Private_3,2019-Q2,301661000000.0,288936000000.0,6936000000.0,-241388000000.0,-53029000000.0,7244000000.0,36261205000000.0,0.0203181477178936,295872000000.0,1455000000.0,5789000000.0,,,,,,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,,,,,,,,,0.0,177211000000.0,13314000000.0,-178681000000.0,0.0,14784000000.0,173861000000.0,3350000000.0,34783075000000.0,0.0118309822303306,-6070000000.0,4.1611513270315355,-45.59110710530268,891.3,-869.3,-67.6,864.3,26.9,-471.0,-398.3,2.1,862.2,-45.6,,,,,,,,,,,,0.0,,,,,,,,,,,False
NVB,Private_3,2019-Q3,237348000000.0,241988000000.0,15438000000.0,-183814000000.0,-50337000000.0,3197000000.0,37633938000000.0,0.0168737952201349,257426000000.0,23275000000.0,-20078000000.0,,,,,,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,,,,,,,,,0.0,295872000000.0,7244000000.0,-241388000000.0,-53029000000.0,5789000000.0,288936000000.0,6936000000.0,36261205000000.0,0.0203181477178936,-4047000000.0,3.7153537953096594,-55.86692435118719,-530.7,832.0,-357.1,-648.1,117.4,794.8,37.2,1.9,-650.0,-55.8,,,,,,,,,,,,0.0,,,,,,,,,,,False
NVB,Private_3,2019-Q4,510785000000.0,453623000000.0,25021000000.0,-258736000000.0,-220763000000.0,31286000000.0,37910603000000.0,0.0292708750170229,478644000000.0,-855000000.0,32141000000.0,250160750000.0,6482500000.0,-217417000000.0,-48568750000.0,22307500000.0,241776500000.0,8384250000.0,35997246750000.0,0.013681703982626126,228483250000.0,24803500000.0,-41319000000.0,-172194250000.0,9833500000.0,211846500000.0,16636750000.0,5.177680737491622,True,382.6224450443502,3524.7,-3293.6,151.5,3268.0,256.7,-637.4,-2656.2,2.6,3265.4,382.6,3524.7,-3293.6,151.5,382.6,3268.0,256.7,-637.4,-2656.2,2.6,3265.4,382.6224450443502,257426000000.0,3197000000.0,-183814000000.0,-50337000000.0,-20078000000.0,241988000000.0,15438000000.0,37633938000000.0,0.0168737952201349,28089000000.0,0.7324553073927605,878.60494213325,6919.9,-7674.6,1633.3,6619.4,299.6,-2343.2,-5330.5,0.4,6619.0,878.6,270134000000.0,2175000000.0,-265785000000.0,-90909000000.0,88735000000.0,262321000000.0,7813000000.0,35310769000000.0,0.0057038907621454,29111000000.0,7.101298238443278,1338.4367816091954,9587.2,-5646.9,-2601.9,8794.9,791.0,323.9,-5970.8,3.6,8791.3,1338.4,False
NVB,Private_3,2020-Q1,260678000000.0,235912000000.0,8255000000.0,-195705000000.0,-50000000000.0,14973000000.0,37806613000000.0,0.0151567079878501,244167000000.0,-1538000000.0,16511000000.0,302288250000.0,13760250000.0,-215654750000.0,-81032250000.0,8159000000.0,289602000000.0,12686250000.0,36647205250000.0,0.0195734500463455,-58121250000.0,1212750000.0,19949750000.0,31032250000.0,8352000000.0,-53690000000.0,-4431250000.0,3.1144346314300675,True,8.813429988553988,-422.4,370.5,60.7,-390.2,-32.2,145.0,225.5,1.6,-391.8,8.8,-422.4,370.5,60.7,8.8,-390.2,-32.2,145.0,225.5,1.6,-391.8,8.813429988553988,478644000000.0,31286000000.0,-258736000000.0,-220763000000.0,32141000000.0,453623000000.0,25021000000.0,37910603000000.0,0.0292708750170229,-16313000000.0,-0.27467993540597163,-52.141532954036954,-749.5,747.3,-50.0,-695.9,-53.6,201.5,545.8,-0.1,-695.8,-52.2,177211000000.0,13314000000.0,-178681000000.0,0.0,14784000000.0,173861000000.0,3350000000.0,34783075000000.0,0.0118309822303306,1659000000.0,8.330489035853136,12.46056782334385,502.9,-503.4,13.0,466.1,36.8,-127.9,-375.5,4.2,461.9,12.5,False
NVB,Private_3,2020-Q2,307908000000.0,244411000000.0,11290000000.0,-183394000000.0,-116261000000.0,8253000000.0,38861758000000.0,0.0170578666180753,255701000000.0,-43954000000.0,52207000000.0,319027250000.0,14175000000.0,-219910750000.0,-93532250000.0,8590750000.0,305114750000.0,13912500000.0,37403089750000.0,0.020404881485725373,-63326250000.0,-5922000000.0,36516750000.0,-22728750000.0,43616250000.0,-60703750000.0,-2622500000.0,3.8252702077937344,True,-41.77777777777778,-446.7,97.3,307.7,-428.3,-18.5,257.6,-160.3,1.9,-430.2,-41.7,-446.7,97.3,307.7,-41.7,-428.3,-18.5,257.6,-160.3,1.9,-430.2,-41.77777777777778,244167000000.0,14973000000.0,-195705000000.0,-50000000000.0,16511000000.0,235912000000.0,8255000000.0,37806613000000.0,0.0151567079878501,-6720000000.0,2.752490984841715,-44.88078541374474,77.0,-360.3,238.4,56.8,20.3,82.2,-442.5,1.4,55.4,-44.9,295872000000.0,7244000000.0,-241388000000.0,-53029000000.0,5789000000.0,288936000000.0,6936000000.0,36261205000000.0,0.0203181477178936,1009000000.0,6.923456946180358,13.928768636112645,-554.5,-72.3,640.8,-614.6,60.1,800.6,-872.9,3.5,-618.1,14.0,False
NVB,Private_3,2020-Q3,378958000000.0,351035000000.0,9129000000.0,-201644000000.0,-172000000000.0,5314000000.0,40054306000000.0,0.0241215331255051,360164000000.0,-13480000000.0,18794000000.0,308984500000.0,14427250000.0,-205412250000.0,-109340250000.0,20195250000.0,293983500000.0,15001000000.0,38053228000000.0,0.0195898112107708,51179500000.0,-9113250000.0,3768250000.0,-62659750000.0,-1401250000.0,57051500000.0,-5872000000.0,5.12390520484234,True,-63.166923703408486,354.7,-408.2,-9.7,395.4,-40.7,26.1,-434.3,2.6,392.8,-63.2,354.7,-408.2,-9.7,-63.2,395.4,-40.7,26.1,-434.3,2.6,392.8,-63.166923703408486,255701000000.0,8253000000.0,-183394000000.0,-116261000000.0,52207000000.0,244411000000.0,11290000000.0,38861758000000.0,0.0170578666180753,-2939000000.0,3.0223200183932133,-35.61129286320126,1265.8,-896.5,-404.9,1291.9,-26.2,-221.1,-675.4,1.5,1290.4,-35.6,257426000000.0,3197000000.0,-183814000000.0,-50337000000.0,-20078000000.0,241988000000.0,15438000000.0,37633938000000.0,0.0168737952201349,2117000000.0,6.2309762079317945,66.21832968407882,3213.6,-4363.3,1215.9,3410.9,-197.3,-557.7,-3805.6,3.1,3407.8,66.2,False
NVB,Private_3,2020-Q4,707379000000.0,602384000000.0,16115000000.0,-221934000000.0,-510247000000.0,-24802000000.0,40313272000000.0,0.0379884703128442,618499000000.0,-113682000000.0,88880000000.0,334669000000.0,14956500000.0,-209869750000.0,-139756000000.0,29913250000.0,321245250000.0,13423750000.0,38658320000000.0,0.021401745687113352,283830000000.0,-39758500000.0,-12064250000.0,-370491000000.0,58966750000.0,281138750000.0,2691250000.0,4.191259054268527,True,-265.8275666098352,-1127.1,1127.1,-265.8,-1127.1,-12.2,54.5,1127.1,2.1,-1129.2,-265.8,-1127.1,1127.1,-265.8,-265.8,-1127.1,-12.2,54.5,1127.1,2.1,-1129.2,-265.8275666098352,360164000000.0,5314000000.0,-201644000000.0,-172000000000.0,18794000000.0,351035000000.0,9129000000.0,40054306000000.0,0.0241215331255051,-30116000000.0,0.6444539115014765,-566.7293940534437,-2021.5,2021.5,-566.7,-2021.5,-56.7,164.4,2021.5,0.3,-2021.8,-566.7,478644000000.0,31286000000.0,-258736000000.0,-220763000000.0,32141000000.0,453623000000.0,25021000000.0,37910603000000.0,0.0292708750170229,-56088000000.0,6.143057985813155,-179.27507511346928,446.9,-807.6,181.4,475.4,-28.5,117.6,-896.4,3.1,472.3,-179.3,True
NVB,Private_3,2021-Q1,424808000000.0,394884000000.0,12645000000.0,-217512000000.0,-180272000000.0,27024000000.0,40859872000000.0,0.024829541693026,407529000000.0,9745000000.0,17279000000.0,369632750000.0,934500000.0,-200669250000.0,-212127000000.0,44098000000.0,358435500000.0,11197250000.0,39258987250000.0,0.023581144511068675,37896250000.0,26089500000.0,-16842750000.0,31855000000.0,-26819000000.0,36448500000.0,1447750000.0,3.9962744477043963,True,2791.813804173355,4056.5,1605.3,-2870.0,3900.2,153.5,-1803.5,3408.8,2.0,3898.2,2791.8,4056.5,1605.3,-2870.0,2791.8,3900.2,153.5,-1803.5,3408.8,2.0,3898.2,2791.813804173355,618499000000.0,-24802000000.0,-221934000000.0,-510247000000.0,88880000000.0,602384000000.0,16115000000.0,40313272000000.0,0.0379884703128442,51826000000.0,1.3467508416330405,208.95895492299007,-850.7,1044.8,-288.8,-836.7,-14.0,17.8,1044.8,0.7,-837.4,-94.7,244167000000.0,14973000000.0,-195705000000.0,-50000000000.0,16511000000.0,235912000000.0,8255000000.0,37806613000000.0,0.0151567079878501,12051000000.0,7.762540807562458,80.48487277098778,1091.1,-1015.7,5.2,1061.8,29.3,-145.7,-870.0,3.9,1057.9,80.6,False
NVB,Private_3,2021-Q2,334381000000.0,253803000000.0,76456000000.0,-222388000000.0,-13321000000.0,98672000000.0,41740331000000.0,0.016414321552629,330259000000.0,94550000000.0,4122000000.0,410473250000.0,3947250000.0,-206121000000.0,-244695000000.0,44290000000.0,398178500000.0,12294750000.0,40022302000000.0,0.02599935293736265,-80214250000.0,94724750000.0,-16267000000.0,231374000000.0,-40168000000.0,-144375500000.0,64161250000.0,4.202479633942317,False,2399.765659636456,-2032.6,5449.9,-1017.5,-3657.2,1624.6,-412.8,5862.6,2.1,-3659.3,2399.8,-2032.6,5449.9,-1017.5,2399.8,-3657.2,1624.6,-412.8,5862.6,2.1,-3659.3,2399.765659636456,407529000000.0,27024000000.0,-217512000000.0,-180272000000.0,17279000000.0,394884000000.0,12645000000.0,40859872000000.0,0.024829541693026,71648000000.0,2.1318567461632023,265.12729425695676,-285.8,599.7,-48.8,-522.0,236.2,-18.0,617.7,1.1,-523.1,265.1,255701000000.0,8253000000.0,-183394000000.0,-116261000000.0,52207000000.0,244411000000.0,11290000000.0,38861758000000.0,0.0170578666180753,90419000000.0,7.1426759174939,1095.5894826123833,903.9,774.6,-582.9,113.9,789.9,-472.2,1246.8,3.6,110.3,1095.6,False
NVB,Private_3,2021-Q3,456724000000.0,439391000000.0,12250000000.0,-244791000000.0,-132098000000.0,79835000000.0,41341095000000.0,0.0279466832001121,451641000000.0,74752000000.0,5083000000.0,429112750000.0,26552000000.0,-215869500000.0,-218960000000.0,32268750000.0,400526500000.0,28586250000.0,40741945250000.0,0.025838466671001075,22528250000.0,53283000000.0,-28921500000.0,86862000000.0,-27185750000.0,38864500000.0,-16336250000.0,1.4598624714074233,False,200.67414884001207,84.9,218.1,-102.3,146.3,-61.6,-109.0,327.1,0.7,145.6,200.7,84.9,218.1,-102.3,200.7,146.3,-61.6,-109.0,327.1,0.7,145.6,200.67414884001207,330259000000.0,98672000000.0,-222388000000.0,-13321000000.0,4122000000.0,253803000000.0,76456000000.0,41740331000000.0,0.016414321552629,-18837000000.0,-0.9610716118425795,-19.090522133938705,123.0,-143.1,1.0,188.1,-65.1,-22.7,-120.4,-0.5,188.6,-19.1,360164000000.0,5314000000.0,-201644000000.0,-172000000000.0,18794000000.0,351035000000.0,9129000000.0,40054306000000.0,0.0241215331255051,74521000000.0,3.1618223737235476,1402.35227700414,1722.1,-61.7,-258.0,1663.2,58.9,-812.0,750.3,1.6,1661.6,1402.4,False
NVB,Private_3,2021-Q4,486194000000.0,171141000000.0,42281000000.0,-265902000000.0,-423513000000.0,-203221000000.0,41615019000000.0,0.0114949313896933,213422000000.0,-475993000000.0,272772000000.0,451982000000.0,45182250000.0,-226656250000.0,-208984500000.0,28841000000.0,422615500000.0,29366500000.0,41063642500000.0,0.026794754189652825,-238560000000.0,-248403250000.0,-39245750000.0,-214528500000.0,243931000000.0,-251474500000.0,12914500000.0,1.3337818730894668,False,-549.78061074869,-527.8,-561.9,539.9,-556.4,28.6,-86.9,-475.0,0.7,-557.1,-549.8,-527.8,-561.9,539.9,-549.8,-556.4,28.6,-86.9,-475.0,0.7,-557.1,-549.78061074869,451641000000.0,79835000000.0,-244791000000.0,-132098000000.0,5083000000.0,439391000000.0,12250000000.0,41341095000000.0,0.0279466832001121,-283056000000.0,0.6604070195477093,-354.55126197782926,-298.5,-391.4,335.4,-336.1,37.6,-26.6,-365.2,0.3,-336.4,-354.5,618499000000.0,-24802000000.0,-221934000000.0,-510247000000.0,88880000000.0,602384000000.0,16115000000.0,40313272000000.0,0.0379884703128442,-178419000000.0,3.1777716442297077,-719.3734376259979,-1633.0,172.6,741.7,-1738.7,105.7,-177.0,349.6,1.6,-1740.3,-718.7,False
NVB,Private_3,2022-Q1,404019000000.0,259970000000.0,84714000000.0,-231923000000.0,-146624000000.0,25472000000.0,40421480000000.0,0.0180612020090508,344684000000.0,-33863000000.0,59335000000.0,350712750000.0,577500000.0,-237648250000.0,-187301000000.0,74814000000.0,314804750000.0,35908000000.0,41389079250000.0,0.0201713694588651,-6028750000.0,24894500000.0,5725250000.0,40677000000.0,-15479000000.0,-54834750000.0,48806000000.0,-2.365462988813391,True,4310.735930735931,-1043.2,8035.2,-2681.3,-9496.6,8453.4,991.5,7043.7,-1.2,-9495.4,4310.7,-1043.2,8035.2,-2681.3,4310.7,-9496.6,8453.4,991.5,7043.7,-1.2,-9495.4,4310.735930735931,213422000000.0,-203221000000.0,-265902000000.0,-423513000000.0,272772000000.0,171141000000.0,42281000000.0,41615019000000.0,0.0114949313896933,228693000000.0,-2.9097755622165202,112.53413771214589,64.6,152.9,-105.0,43.7,20.9,16.8,136.3,-1.5,45.2,112.5,407529000000.0,27024000000.0,-217512000000.0,-180272000000.0,17279000000.0,394884000000.0,12645000000.0,40859872000000.0,0.024829541693026,-1552000000.0,-1.078702529455957,-5.743043220840734,-232.6,71.2,155.6,-499.2,266.7,-53.3,124.5,-0.5,-498.7,-5.8,False
NVB,Private_3,2022-Q2,307055000000.0,193037000000.0,26027000000.0,-253086000000.0,-60398000000.0,-6429000000.0,44354779000000.0,0.0130475578166386,219064000000.0,-94420000000.0,87991000000.0,335001500000.0,189500000.0,-241251000000.0,-178889000000.0,85328000000.0,281076250000.0,53925250000.0,41279481250000.0,0.0184792845378713,-115937500000.0,-6618500000.0,-11835000000.0,118491000000.0,2663000000.0,-88039250000.0,-27898250000.0,7.182400457531831,True,-3492.6121372031657,-61180.1,56283.4,1404.0,-46458.7,-14721.4,-6244.8,62528.2,3.6,-46462.3,-3492.7,-61180.1,56283.4,1404.0,-3492.7,-46458.7,-14721.4,-6244.8,62528.2,3.6,-46462.3,-3492.6121372031657,344684000000.0,25472000000.0,-231923000000.0,-146624000000.0,59335000000.0,259970000000.0,84714000000.0,40421480000000.0,0.0180612020090508,-31901000000.0,9.27924644563521,-125.23947864321607,-493.2,255.5,112.5,-262.8,-230.4,-83.0,338.5,4.6,-267.4,-125.2,330259000000.0,98672000000.0,-222388000000.0,-13321000000.0,4122000000.0,253803000000.0,76456000000.0,41740331000000.0,0.016414321552629,-105101000000.0,6.073394876898351,-106.51552618777362,-112.7,-78.8,85.0,-61.6,-51.1,-31.1,-47.7,3.0,-64.6,-106.5,False
NVB,Private_3,2022-Q3,61015000000.0,-2134000000.0,24153000000.0,-212406000000.0,-47526000000.0,-198917000000.0,45163768000000.0,-0.0001378608988698,22019000000.0,-237913000000.0,38996000000.0,307202750000.0,-26085750000.0,-248925500000.0,-190658250000.0,106295250000.0,265884750000.0,41318000000.0,41933093250000.0,0.0176375936038737,-285183750000.0,-172831250000.0,36519500000.0,143132250000.0,-67299250000.0,-268018750000.0,-17165000000.0,7.418579047818443,False,-662.5504346242681,-1093.2,688.4,-257.7,-1027.6,-65.6,139.8,548.6,3.7,-1031.3,-662.5,-1093.2,688.4,-257.7,-662.5,-1027.6,-65.6,139.8,548.6,3.7,-1031.3,-662.5504346242681,219064000000.0,-6429000000.0,-253086000000.0,-60398000000.0,87991000000.0,193037000000.0,26027000000.0,44354779000000.0,0.0130475578166386,-192488000000.0,1.8074220976799364,-2994.058173899518,-3065.9,832.3,-763.5,-3036.0,-29.9,631.7,200.6,0.9,-3036.9,-2997.1,451641000000.0,79835000000.0,-244791000000.0,-132098000000.0,5083000000.0,439391000000.0,12250000000.0,41341095000000.0,0.0279466832001121,-278752000000.0,8.838053416719474,-349.16014279451366,-538.1,146.6,42.6,-553.1,15.0,40.5,105.8,4.4,-557.5,-348.9,False
NVB,Private_3,2022-Q4,564905000000.0,480904000000.0,-2052000000.0,-330266000000.0,-53527000000.0,181112000000.0,47722273000000.0,0.0278090079170514,478852000000.0,95059000000.0,86053000000.0,199797250000.0,-95773750000.0,-240829250000.0,-169515250000.0,114773500000.0,155503500000.0,44293750000.0,42888761500000.0,0.010616457579128224,279054750000.0,276885750000.0,-89436750000.0,115988250000.0,-28720500000.0,325400500000.0,-46345750000.0,10.668703931417978,False,289.10400814419404,291.4,27.8,-30.1,339.7,-48.3,-93.4,121.1,5.3,334.4,289.1,291.4,27.8,-30.1,289.1,339.7,-48.3,-93.4,121.1,5.3,334.4,289.10400814419404,22019000000.0,-198917000000.0,-212406000000.0,-47526000000.0,38996000000.0,-2134000000.0,24153000000.0,45163768000000.0,-0.0001378608988698,380029000000.0,5.508911721191778,191.04903050015835,229.6,-62.3,23.7,242.8,-13.2,-59.2,-3.1,2.8,240.0,191.0,213422000000.0,-203221000000.0,-265902000000.0,-423513000000.0,272772000000.0,171141000000.0,42281000000.0,41615019000000.0,0.0114949313896933,384333000000.0,13.672350847616919,189.12071095014787,130.7,150.4,-91.9,152.4,-21.7,-31.6,182.1,6.8,145.6,189.2,False
NVB,Private_3,2023-Q1,309603000000.0,259595000000.0,-359000000.0,-263963000000.0,-40130000000.0,5510000000.0,47700669000000.0,0.0145541167460413,259236000000.0,-44857000000.0,50367000000.0,266154750000.0,309500000.0,-256920250000.0,-77018750000.0,68093750000.0,232944250000.0,33210500000.0,44415575000000.0,0.01469497671096775,-6918750000.0,5200500000.0,-7042750000.0,36888750000.0,-17726750000.0,26650750000.0,-33569500000.0,7.132496631104498,True,1680.2907915993537,-2234.8,9643.2,-5728.1,8611.5,-10846.3,-2275.1,11918.3,3.6,8607.9,1680.3,-2234.8,9643.2,-5728.1,1680.3,8611.5,-10846.3,-2275.1,11918.3,3.6,8607.9,1680.2907915993537,478852000000.0,181112000000.0,-330266000000.0,-53527000000.0,86053000000.0,480904000000.0,-2052000000.0,47722273000000.0,0.0278090079170514,-175602000000.0,-0.04528051545507788,-96.95768364327047,-121.3,44.0,-19.7,-122.2,1.0,36.7,7.4,-0.0,-122.2,-97.0,344684000000.0,25472000000.0,-231923000000.0,-146624000000.0,59335000000.0,259970000000.0,84714000000.0,40421480000000.0,0.0180612020090508,-19962000000.0,16.52067972150793,-78.36840452261306,-335.5,292.3,-35.2,-1.5,-334.0,-125.8,418.1,8.3,-9.8,-78.4,False
NVB,Private_3,2023-Q2,300027000000.0,211221000000.0,12661000000.0,-290608000000.0,-1290000000.0,8129000000.0,48245816000000.0,0.0124165452268365,223882000000.0,-68016000000.0,76145000000.0,244792750000.0,-4681000000.0,-264930250000.0,-50395250000.0,65851750000.0,232850500000.0,11942250000.0,46235372250000.0,0.013818205395215374,-20910750000.0,12810000000.0,-25677750000.0,49105250000.0,10293250000.0,-21629500000.0,718750000.0,4.2557545840348805,True,273.65947447126683,-446.6,500.5,220.0,-461.9,15.3,-548.7,1048.9,2.1,-464.0,273.9,-446.6,500.5,220.0,273.9,-461.9,15.3,-548.7,1048.9,2.1,-464.0,273.65947447126683,259236000000.0,5510000000.0,-263963000000.0,-40130000000.0,50367000000.0,259595000000.0,-359000000.0,47700669000000.0,0.0145541167460413,2619000000.0,1.1363563761611486,47.53176043557169,-641.6,221.3,467.9,-877.9,236.3,-483.6,704.9,0.6,-878.5,47.6,219064000000.0,-6429000000.0,-253086000000.0,-60398000000.0,87991000000.0,193037000000.0,26027000000.0,44354779000000.0,0.0130475578166386,14558000000.0,8.403913603362916,226.44268159900452,75.0,335.8,-184.3,282.8,-207.9,-583.5,919.4,4.2,278.6,226.5,False
NVB,Private_3,2023-Q3,119558000000.0,7040000000.0,9516000000.0,-341869000000.0,-21901000000.0,-244212000000.0,51112487000000.0,0.0003933985735599,16556000000.0,-347214000000.0,103002000000.0,245997250000.0,-1041500000.0,-274310750000.0,-35618250000.0,62890250000.0,237396500000.0,8600750000.0,47208131500000.0,0.01366045224776485,-229441250000.0,-243170500000.0,-67558250000.0,13717250000.0,40111750000.0,-230356500000.0,915250000.0,7.942088972924839,False,-23348.103696591454,-22040.6,-5159.9,3852.4,-22110.7,93.4,-6490.8,1307.5,4.0,-22114.7,-23348.1,-22040.6,-5159.9,3852.4,-23348.1,-22110.7,93.4,-6490.8,1307.5,4.0,-22114.7,-23348.103696591454,223882000000.0,8129000000.0,-290608000000.0,-1290000000.0,76145000000.0,211221000000.0,12661000000.0,48245816000000.0,0.0124165452268365,-252341000000.0,5.770370293059454,-3104.2071595522207,-2551.7,-884.7,329.0,-2511.3,-37.3,-630.2,-254.5,2.9,-2514.2,-3107.4,22019000000.0,-198917000000.0,-212406000000.0,-47526000000.0,38996000000.0,-2134000000.0,24153000000.0,45163768000000.0,-0.0001378608988698,-45295000000.0,12.357603647960756,-22.770803903135477,-2.8,-52.2,32.2,4.6,-7.4,-65.1,12.9,6.2,-1.6,-22.8,False
NVB,Private_3,2023-Q4,-10036000000.0,-20627000000.0,11700000000.0,-342281000000.0,-83629000000.0,-435946000000.0,55344259000000.0,-0.0010699202228122,-8927000000.0,-434837000000.0,-1109000000.0,244631500000.0,-12365250000.0,-306676500000.0,-29212000000.0,78891750000.0,239690000000.0,4941500000.0,48695311250000.0,0.013793267115872277,-253558500000.0,-423580750000.0,-35604500000.0,-54417000000.0,-80000750000.0,-260317000000.0,6758500000.0,12.781574806629884,False,-3425.5736843169366,-2051.9,-729.6,-647.4,-2106.7,54.8,-287.7,-438.5,6.4,-2113.1,-3428.9,-2051.9,-729.6,-647.4,-3428.9,-2106.7,54.8,-287.7,-438.5,6.4,-2113.1,-3425.5736843169366,16556000000.0,-244212000000.0,-341869000000.0,-21901000000.0,103002000000.0,7040000000.0,9516000000.0,51112487000000.0,0.0003933985735599,-191734000000.0,7.950218579854019,-78.51129346633253,-10.4,-25.4,-42.6,-11.3,0.9,-0.2,-25.3,4.0,-15.3,-78.4,478852000000.0,181112000000.0,-330266000000.0,-53527000000.0,86053000000.0,480904000000.0,-2052000000.0,47722273000000.0,0.0278090079170514,-617058000000.0,14.7904190663949,-340.70519899288837,-269.2,-23.2,-48.0,-277.0,7.5,-6.5,-16.7,7.4,-284.4,-340.4,False
NVB,Private_3,2024-Q1,312812000000.0,221608000000.0,6139000000.0,-344797000000.0,-9914000000.0,-41899000000.0,58376088000000.0,0.0111145899374374,227747000000.0,-126964000000.0,85065000000.0,122686750000.0,-166629750000.0,-309680250000.0,-36737500000.0,57101250000.0,114307250000.0,8379500000.0,50600807750000.0,0.0065735350809063755,105060250000.0,124730750000.0,-35116750000.0,26823500000.0,27963750000.0,107300750000.0,-2240500000.0,14.269593929041607,False,74.85503038923122,63.0,-4.9,16.8,64.4,-1.3,-21.1,16.1,7.1,57.3,74.9,63.0,-4.9,16.8,74.9,64.4,-1.3,-21.1,16.1,7.1,57.3,74.85503038923122,-8927000000.0,-435946000000.0,-342281000000.0,-83629000000.0,-1109000000.0,-20627000000.0,11700000000.0,55344259000000.0,-0.0010699202228122,394047000000.0,5.332078348301206,90.38894725493525,54.3,16.4,19.8,55.6,-1.3,-0.5,16.9,2.7,52.9,90.5,259236000000.0,5510000000.0,-263963000000.0,-40130000000.0,50367000000.0,259595000000.0,-359000000.0,47700669000000.0,0.0145541167460413,-47409000000.0,20.127725058563016,-860.4174228675137,-571.3,-918.9,629.8,-689.2,117.9,-1467.0,548.1,10.1,-699.3,-860.4,False
